0.0, 5.0, 0.0, 0.0, 0.0
0.0, 5.0, 0.0, 0.0, 0.0
1.0, 5.0, 0.0, 0.0, 3.741793105741648e-05
2.0, 5.0, 0.0, 0.0, 0.00018714296968916336
3.0, 5.0, 0.0, 0.0, 0.0007365804902095428
4.0, 5.0, 0.0, 0.0, 0.0013369704815230396
5.0, 5.0, 0.0, 0.0, 0.002129046144327298
6.0, 5.0, 0.0, 0.0, 0.0031163540455516874
7.0, 5.0, 0.0, 0.0, 0.004181905424643869
8.0, 5.0, 0.0, 0.0, 0.005003002223603685
9.0, 5.0, 0.0, 0.0, 0.00530199552545445
10.0, 5.0, 0.0, 0.0, 0.005083249518060936
11.0, 5.0, 0.0, 0.0, 0.004543575154114438
12.0, 5.0, 0.0, 0.0, 0.0038785363284583943
13.0, 5.0, 0.0, 0.0, 0.00326893399307694
14.0, 5.0, 0.0, 0.0, 0.0024574941844247166
15.0, 5.0, 0.0, 0.0, 0.0017532352128131765
16.0, 5.0, 0.0, 0.0, 0.0010787908988467657
17.0, 5.0, 0.0, 0.0, 0.0006968671862137737
18.0, 5.0, 0.0, 0.0, 0.0007805931402875455
19.0, 5.0, 0.6464374890864253, 20.51778519320229, 0.0007782873945371518
20.0, 5.0, 1.0525119182093805, 15.972774083121417, 1.027050007817165
21.0, 5.0, 2.6382796531572374, 5.080090432567152, 2.646790392489617
22.0, 5.0, 4.088159256767394, -0.4386627961854344, 4.09425567964244
23.0, 5.0, 4.966458276758541, 0.4068028303179709, 4.965711456557793
24.0, 5.0, 5.275636578566391, 4.420176469625437, 5.273836416302737
25.0, 5.0, 5.244198943957798, 8.320489549187121, 5.244820580392058
26.0, 5.0, 5.1069034131253135, 10.558865165872248, 5.110544574802968
27.0, 5.0, 5.00167160611579, 11.148271569036924, 5.006879957619492
28.0, 5.0, 4.96499632599409, 10.828383211606814, 4.970388258233446
29.0, 5.0, 4.976776100974366, 10.311052863731561, 4.981974790791369
30.0, 5.0, 5.00498380740544, 9.964004926537218, 5.0098561059683675
31.0, 5.0, 5.027713949305252, 9.857166134324615, 5.032531810991038
32.0, 5.0, 5.038349394002808, 9.898937305085996, 5.042616032075801
33.0, 5.0, 5.038069605182758, 10.001129984213959, 5.042838500330674
34.0, 5.0, 5.034555668103755, 10.06229001037059, 5.038896380807148
35.0, 5.0, 5.0301673631897525, 10.098523872335939, 5.034714259132772
36.0, 5.0, 5.027907003935172, 10.096369105423616, 5.032733178579727
37.0, 5.0, 5.028108651786008, 10.074658307421268, 5.032529014621217
38.0, 5.0, 5.028346045659905, 10.06881612187408, 5.0332296805429175
39.0, 5.0, 5.029625464892522, 10.053956752880984, 5.034130306032109
40.0, 5.0, 5.029844006790757, 10.059049037043646, 5.034233552752289
41.0, 5.0, 5.029335955785743, 10.06829393028464, 5.034145662091716
42.0, 5.0, 5.029652850687104, 10.062581687572983, 5.034099611636453
43.0, 5.0, 5.0293001281552545, 10.068294156619123, 5.033996647892087
44.0, 5.0, 5.0294718471063895, 10.064255880092613, 5.034082293205958
45.0, 5.0, 5.029536657136411, 10.064200218103647, 5.034438453426164
46.0, 5.0, 5.030242117228957, 10.0553871657264, 5.034770982913807
47.0, 5.0, 5.030043508670817, 10.061515192806539, 5.034429068683865
48.0, 5.0, 5.029285520975934, 10.070544643624398, 5.033916877203009
49.0, 5.0, 5.029124904195818, 10.068802706704636, 5.034043767767175
50.0, 5.0, 5.029896678554627, 10.057353488237428, 5.0344689023573865
51.0, 5.0, 5.029960003749418, 10.060006108156193, 5.034603039892597
52.0, 5.0, 5.0299377941410786, 10.061126176859952, 5.0343982794548054
53.0, 5.0, 5.029418393051067, 10.067991138081688, 5.034189151313004
54.0, 5.0, 5.029631396561392, 10.062497085691476, 5.034195524004488
55.0, 5.0, 5.029539042475552, 10.064321312353854, 5.034362385176718
56.0, 5.0, 5.030012059411794, 10.05770409386147, 5.034701394544584
