0.0, 5.0, 0.0, 0.0, 0.0
0.0, 5.0, 0.0, 0.0, 0.0
1.0, 5.0, 0.0, 0.0, 0.00030602594434998913
2.0, 5.0, 0.0, 0.0, 0.0007490150387001297
3.0, 5.0, 0.0, 0.0, 0.0014745595301724832
4.0, 5.0, 0.0, 0.0, 0.0022481833040734743
5.0, 5.0, 0.0, 0.0, 0.0031271408144213455
6.0, 5.0, 0.0, 0.0, 0.0036655841282521107
7.0, 5.0, 0.0, 0.0, 0.00426478443511197
8.0, 5.0, 0.0, 0.0, 0.00439136002888724
9.0, 5.0, 0.0, 0.0, 0.004123308666612587
10.0, 5.0, 0.0, 0.0, 0.0038404010628499616
11.0, 5.0, 0.0, 0.0, 0.003255449604222718
12.0, 5.0, 0.0, 0.0, 0.002580520257832403
13.0, 5.0, 0.0, 0.0, 0.0021656512952070352
14.0, 5.0, 0.0, 0.0, 0.0017839681835794174
15.0, 5.0, 0.0, 0.0, 0.0012734441349382013
16.0, 5.0, 0.0, 0.0, 0.001003334428874279
17.0, 5.0, 0.0, 0.0, 0.0009315950761791872
18.0, 5.0, 0.0, 0.0, 0.0009741544640457494
19.0, 5.0, -0.0026443406381910783, 0.8422808795759339, 0.0010374626886148002
20.0, 5.0, 0.03939681926356964, 1.6122043340326462, 0.043347407495818766
21.0, 5.0, 0.1539661931969074, 2.2941722667285855, 0.15819513127580548
22.0, 5.0, 0.3566937740831717, 2.881382999683525, 0.3605921275907258
23.0, 5.0, 0.6468813835486174, 3.378262088782118, 0.6512114853008102
24.0, 5.0, 1.012665260738781, 3.7873871235832137, 1.0168529311838272
25.0, 5.0, 1.429716003066146, 4.128788765595053, 1.434103799139355
26.0, 5.0, 1.8687740389368064, 4.41696869347147, 1.8727928383761712
27.0, 5.0, 2.297190737352991, 4.676189415087858, 2.3012806321859793
28.0, 5.0, 2.6864707601448288, 4.921016847951305, 2.690893859560868
29.0, 5.0, 3.014445462897558, 5.167258771364748, 3.0186507785454446
30.0, 5.0, 3.2660585348447464, 5.428502692122505, 3.2705376376164867
31.0, 5.0, 3.4375968402108326, 5.70643493662464, 3.441921307214511
32.0, 5.0, 3.533318555481303, 6.004695787063891, 3.5374368115224355
33.0, 5.0, 3.565792100697346, 6.317241501688521, 3.570113205867688
34.0, 5.0, 3.5542338213976397, 6.634087691968155, 3.55857282624839
35.0, 5.0, 3.5198884705371842, 6.946565401769681, 3.5245194158838995
36.0, 5.0, 3.4846968751240324, 7.241921894178047, 3.489225725974197
37.0, 5.0, 3.466647135828734, 7.513506230425338, 3.470790938802675
38.0, 5.0, 3.4786387016005764, 7.754463547007367, 3.483041597826834
39.0, 5.0, 3.5292429752783425, 7.9573884839949764, 3.533828587859571
40.0, 5.0, 3.619832554553853, 8.123712884835824, 3.624209223340279
41.0, 5.0, 3.7450723541994853, 8.257619423724863, 3.749746146661229
42.0, 5.0, 3.8964382189132323, 8.36151423318771, 3.90083489295081
43.0, 5.0, 4.060579288122936, 8.447070295489693, 4.065158770689563
44.0, 5.0, 4.224649559295221, 8.518386125545229, 4.229137933094425
45.0, 5.0, 4.375489375297751, 8.58646230975553, 4.380057482807622
46.0, 5.0, 4.502970363501762, 8.655944054805081, 4.507209839611394
47.0, 5.0, 4.599374252904225, 8.734633572813578, 4.603942047488824
48.0, 5.0, 4.662977191915357, 8.820548678751882, 4.667410861518343
49.0, 5.0, 4.694458904611977, 8.918228710528956, 4.699248474035383
50.0, 5.0, 4.699634506865324, 9.02162035458662, 4.704057859620727
51.0, 5.0, 4.684801192295241, 9.132713333743945, 4.689540160141276
52.0, 5.0, 4.659940429224619, 9.24137722254477, 4.664184218120651
53.0, 5.0, 4.632691212088363, 9.349431830107997, 4.637414111238298
54.0, 5.0, 4.612737430756987, 9.444960950532645, 4.617065633311335
55.0, 5.0, 4.604920281125391, 9.532248275571403, 4.609479594379895
