0.0,1.0
1.0,1.0
2.0,1.0
3.0,1.0
4.0,1.0
5.0,1.0
6.0,1.0
7.0,1.0
8.0,1.0
9.0,1.0
10.0,1.0
11.0,1.0
12.0,1.0
13.0,1.0
14.0,1.0
15.0,1.0
16.0,1.0
17.0,1.0
18.0,1.0
19.0,1.0
20.0,1.0
21.0,1.0
22.0,1.0
23.0,1.0
24.0,1.0
25.0,1.0
26.0,1.0
27.0,1.0
28.0,1.0
29.0,1.0
30.0,2.0
31.0,2.0
32.0,2.0
33.0,2.0
34.0,3.0
35.0,3.0
36.0,3.0
37.0,6.0
38.0,8.0
39.0,10.0
40.0,16.0
41.0,22.0
42.0,26.0
43.0,31.0
44.0,46.0
45.0,51.0
46.0,65.0
47.0,71.0
48.0,78.0
49.0,89.0
50.0,100.0
51.0,103.0
52.0,104.0
53.0,110.0
54.0,113.0
55.0,114.0
56.0,120.0
57.0,122.0
58.0,123.0
59.0,129.0
60.0,130.0
61.0,130.0
62.0,136.0
63.0,138.0
64.0,138.0
65.0,143.0
66.0,145.0
67.0,145.0
68.0,145.0
69.0,151.0
70.0,154.0
71.0,154.0
72.0,160.0
73.0,160.0
74.0,161.0
75.0,165.0
76.0,165.0
77.0,165.0
78.0,169.0
79.0,169.0
80.0,169.0
81.0,172.0
82.0,173.0
83.0,173.0
84.0,173.0
85.0,176.0
86.0,176.0
87.0,176.0
88.0,179.0
89.0,180.0
90.0,180.0
91.0,183.0
92.0,183.0
93.0,183.0
94.0,186.0
95.0,186.0
96.0,186.0
97.0,189.0
98.0,189.0
99.0,189.0
100.0,189.0
101.0,191.0
102.0,192.0
103.0,192.0
104.0,194.0
105.0,195.0
106.0,195.0
107.0,198.0
108.0,198.0
109.0,198.0
110.0,200.0
111.0,201.0
112.0,201.0
113.0,203.0
114.0,204.0
115.0,204.0
116.0,204.0
117.0,206.0
118.0,206.0
119.0,206.0
120.0,209.0
121.0,209.0
122.0,209.0
123.0,212.0
124.0,212.0
125.0,212.0
126.0,215.0
127.0,215.0
128.0,215.0
129.0,217.0
130.0,217.0
131.0,217.0
132.0,217.0
133.0,220.0
134.0,220.0
135.0,220.0
136.0,222.0
137.0,222.0
138.0,223.0
139.0,225.0
140.0,225.0
141.0,225.0
142.0,227.0
143.0,228.0
144.0,228.0
145.0,230.0
146.0,230.0
147.0,230.0
148.0,230.0
149.0,233.0
150.0,233.0
151.0,233.0
152.0,235.0
153.0,236.0
154.0,236.0
155.0,238.0
156.0,238.0
157.0,238.0
158.0,241.0
159.0,241.0
160.0,241.0
161.0,243.0
162.0,243.0
163.0,243.0
164.0,243.0
165.0,245.0
166.0,246.0
167.0,246.0
168.0,248.0
169.0,248.0
170.0,248.0
171.0,251.0
172.0,251.0
173.0,251.0
174.0,253.0
175.0,253.0
176.0,253.0
177.0,255.0
178.0,256.0
179.0,256.0
180.0,256.0
181.0,258.0
182.0,258.0
183.0,258.0
184.0,260.0
185.0,261.0
186.0,261.0
187.0,263.0
188.0,263.0
189.0,263.0
190.0,266.0
191.0,266.0
192.0,266.0
193.0,268.0
194.0,268.0
195.0,268.0
196.0,268.0
197.0,271.0
198.0,271.0
199.0,271.0
200.0,273.0
200.0,273.0
200.0,273.0
200.0,273.0
200.0,273.0
200.0,273.0
200.0,273.0
200.0,273.0
200.0,273.0
200.0,273.0
296.7352862677823,273.0
296.7352862677823,326.0
296.7352862677823,345.0
296.7352862677823,345.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,346.0
296.7352862677823,345.0
296.7352862677823,346.0
296.7352862677823,345.0
296.7352862677823,345.0
296.7352862677823,346.0
367.8465145722883,346.0
367.8465145722883,392.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,399.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,399.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
367.8465145722883,398.0
684.7462165810928,398.0
684.7462165810928,605.0
684.7462165810928,640.0
684.7462165810928,641.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
684.7462165810928,642.0
