-4.446169853210449, -109.05501556396484, 92.00418853759766, 0.0, 0.0, 0.0
-4.44628381729126, -109.0540771484375, 92.0040054321289, 0.699999988079071, 0.016318492591381073, 0.0
-4.446249008178711, -109.05402374267578, 92.0040054321289, 0.699999988079071, 0.015610403381288052, 0.0
-4.446220397949219, -109.05402374267578, 92.00393676757812, 0.699999988079071, 0.015636982396245003, 0.0
-4.459469318389893, -108.75108337402344, 92.10713195800781, 0.6494929790496826, 0.01168897282332182, 0.0
-4.559351921081543, -106.6307601928711, 92.60700225830078, 0.6935129165649414, 0.006320008542388678, 0.0
-4.710397720336914, -103.62630462646484, 92.87516784667969, 0.415624737739563, 0.001911393366754055, 0.0
-4.8732686042785645, -100.44884490966797, 92.93373107910156, 0.3363081216812134, 0.00033850822364911437, 0.0
-5.036489009857178, -97.262451171875, 92.92376708984375, 0.3022766709327698, -0.001172112999483943, 0.0
-5.193118095397949, -94.06697082519531, 92.77747344970703, 0.29290828108787537, -0.0033766606356948614, 0.0
-5.333223342895508, -90.90528869628906, 92.49720764160156, 0.28516361117362976, -0.004872490186244249, 0.0
-5.45429801940918, -87.73368072509766, 92.1422348022461, 0.28249168395996094, -0.0052263736724853516, 0.0
-5.55726957321167, -84.5221939086914, 91.79769134521484, 0.28374433517456055, -0.005227848421782255, 0.0
-5.644412517547607, -81.26949310302734, 91.50301361083984, 0.2840730845928192, -0.0037825731560587883, 0.0
-5.717970371246338, -78.05728149414062, 91.29064178466797, 0.2830438017845154, -0.002655121497809887, 0.0
-5.783669948577881, -74.8208236694336, 91.1500015258789, 0.2834889888763428, -0.001238651922903955, 0.0
-5.845856666564941, -71.50200653076172, 91.06580352783203, 0.281105101108551, -0.0009065796621143818, 0.0
-5.905762195587158, -68.16966247558594, 91.02740478515625, 0.2819593548774719, -0.0003521119069773704, 0.0
-5.963217258453369, -64.93411254882812, 91.01769256591797, 0.2914247512817383, 2.0500447135418653e-06, 0.0
-6.02077579498291, -61.71111297607422, 91.02479553222656, 0.28062477707862854, 0.0001693587691988796, 0.0
-6.079089164733887, -58.491477966308594, 91.0396728515625, 0.28268691897392273, 0.00023128264001570642, 0.0
-6.139963626861572, -55.18825912475586, 91.05848693847656, 0.2949032485485077, 0.0002934123913291842, 0.0
-6.201688289642334, -51.90979766845703, 91.0821304321289, 0.2822076976299286, 0.0004048235132358968, 0.0
-6.26539421081543, -48.62078094482422, 91.11457061767578, 0.28663697838783264, 0.0005592216039076447, 0.0
